Horizon name             Index       Red     Green      Blue   Segment         X         Y         Z        Vp   Vp grad        Vs   density         q
H045                       105      1.00      1.00      1.00         1   2653.76      0.00   2235.71   4368.21     1.630   2496.52      2.59  62000.00
H045                       105      1.00      1.00      1.00         1   2918.17      0.00   2232.88   4363.59     1.630   2492.97      2.59  62000.00
H045                       105      1.00      1.00      1.00         1   3209.03      0.00   2225.32   4351.27     1.630   2483.48      2.58  62000.00
H045                       105      1.00      1.00      1.00         1   3460.22      0.00   2222.49   4346.65     1.630   2479.92      2.58  62000.00
H045                       105      1.00      1.00      1.00         1   3662.94      0.00   2215.88   4335.88     1.630   2471.62      2.58  62000.00
H045                       105      1.00      1.00      1.00         1   3900.91      0.00   2209.26   4325.10     1.630   2463.33      2.58  62000.00
H045                       105      1.00      1.00      1.00         1   4100.00      0.00   2203.92   4316.39     1.630   2456.62      2.58  62000.00
H045                       105      1.00      1.00      1.00         1   4199.93      0.00   2200.20   4310.33     1.630   2451.96      2.58  62000.00
H045                       105      1.00      1.00      1.00         1   4299.85      0.00   2195.97   4303.43     1.630   2446.64      2.58  62000.00
H045                       105      1.00      1.00      1.00         1   4399.64      0.00   2189.55   4292.97     1.630   2438.59      2.58  62000.00
H045                       105      1.00      1.00      1.00         1   4499.63      0.00   2187.75   4290.03     1.630   2436.32      2.57  62000.00
H045                       105      1.00      1.00      1.00         1   4599.63      0.00   2187.76   4290.04     1.630   2436.33      2.57  62000.00
H045                       105      1.00      1.00      1.00         1   4699.63      0.00   2187.73   4290.00     1.630   2436.30      2.57  62000.00
H045                       105      1.00      1.00      1.00         1   4799.36      0.00   2180.30   4277.89     1.630   2426.97      2.57  62000.00
H045                       105      1.00      1.00      1.00         1   4899.35      0.00   2179.67   4276.86     1.630   2426.18      2.57  62000.00
H045                       105      1.00      1.00      1.00         1   4999.35      0.00   2179.66   4276.85     1.630   2426.18      2.57  62000.00
H045                       105      1.00      1.00      1.00         1   5099.35      0.00   2179.67   4276.85     1.630   2426.18      2.57  62000.00
H045                       105      1.00      1.00      1.00         1   5199.35      0.00   2179.63   4276.80     1.630   2426.14      2.57  62000.00
H045                       105      1.00      1.00      1.00         1   5299.22      0.00   2174.42   4268.30     1.630   2419.59      2.57  62000.00
H045                       105      1.00      1.00      1.00         1   5399.18      0.00   2171.56   4263.64     1.630   2416.00      2.57  62000.00
H045                       105      1.00      1.00      1.00         1   5499.18      0.00   2171.58   4263.68     1.630   2416.03      2.57  62000.00
H045                       105      1.00      1.00      1.00         1   5599.18      0.00   2171.68   4263.85     1.630   2416.16      2.57  62000.00
H045                       105      1.00      1.00      1.00         1   5698.96      0.00   2165.03   4253.00     1.630   2407.81      2.57  62000.00
H045                       105      1.00      1.00      1.00         1   5798.86      0.00   2160.50   4245.61     1.630   2402.12      2.57  62000.00
H045                       105      1.00      1.00      1.00         1   5898.66      0.00   2154.09   4235.18     1.630   2394.08      2.57  62000.00
H045                       105      1.00      1.00      1.00         1   5998.31      0.00   2145.57   4221.27     1.630   2383.38      2.56  62000.00
H045                       105      1.00      1.00      1.00         1   6097.96      0.00   2137.15   4207.56     1.630   2372.82      2.56  62000.00
H045                       105      1.00      1.00      1.00         1   6197.45      0.00   2126.98   4190.98     1.630   2360.05      2.56  62000.00
H045                       105      1.00      1.00      1.00         1   6296.86      0.00   2115.99   4173.06     1.630   2346.25      2.56  62000.00
H045                       105      1.00      1.00      1.00         1   6395.81      0.00   2101.36   4149.22     1.630   2327.90      2.55  62000.00
H045                       105      1.00      1.00      1.00         1   6494.45      0.00   2084.73   4122.11     1.630   2307.03      2.55  62000.00
H045                       105      1.00      1.00      1.00         1   6593.08      0.00   2068.11   4095.02     1.630   2286.16      2.54  62000.00
H045                       105      1.00      1.00      1.00         1   6691.39      0.00   2049.55   4064.77     1.630   2262.88      2.54  62000.00
H045                       105      1.00      1.00      1.00         1   6789.06      0.00   2027.86   4029.41     1.630   2235.65      2.53  62000.00
H045                       105      1.00      1.00      1.00         1   6886.50      0.00   2005.13   3992.36     1.630   2207.12      2.53  62000.00
H045                       105      1.00      1.00      1.00         1   6983.52      0.00   1980.66   3952.48     1.630   2176.41      2.52  62000.00
H045                       105      1.00      1.00      1.00         1   7080.54      0.00   1956.16   3912.54     1.630   2145.66      2.51  62000.00
H045                       105      1.00      1.00      1.00         1   7176.51      0.00   1927.74   3866.22     1.630   2109.99      2.50  62000.00
H045                       105      1.00      1.00      1.00         1   7273.15      0.00   1901.77   3823.88     1.630   2077.39      2.50  62000.00
H045                       105      1.00      1.00      1.00         1   7367.61      0.00   1868.57   3769.77     1.630   2035.72      2.49  62000.00
H045                       105      1.00      1.00      1.00         1   7460.18      0.00   1830.34   3707.45     1.630   1987.74      2.48  62000.00
H045                       105      1.00      1.00      1.00         1   7552.42      0.00   1791.28   3643.79     1.630   1938.72      2.46  62000.00
H045                       105      1.00      1.00      1.00         1   7643.86      0.00   1750.36   3577.09     1.630   1887.36      2.45  62000.00
H045                       105      1.00      1.00      1.00         1   7733.58      0.00   1705.72   3504.32     1.630   1831.33      2.44  62000.00
H045                       105      1.00      1.00      1.00         1   7822.01      0.00   1658.50   3427.36     1.630   1772.07      2.43  62000.00
H045                       105      1.00      1.00      1.00         1   7910.97      0.00   1612.34   3352.11     1.630   1714.13      2.41  62000.00
H045                       105      1.00      1.00      1.00         1   8000.20      0.00   1566.70   3277.72     1.630   1656.85      2.40  62000.00
H045                       105      1.00      1.00      1.00         1   8088.10      0.00   1518.48   3199.13     1.630   1596.33      2.38  62000.00
H045                       105      1.00      1.00      1.00         1   8176.03      0.00   1470.34   3120.65     1.630   1535.90      2.37  62000.00
H045                       105      1.00      1.00      1.00         1   8262.33      0.00   1419.27   3037.41     1.630   1471.81      2.35  62000.00
H045                       105      1.00      1.00      1.00         1   8348.51      0.00   1367.99   2953.82     1.630   1407.44      2.33  62000.00
H045                       105      1.00      1.00      1.00         1   8431.66      0.00   1311.83   2862.28     1.630   1336.95      2.31  62000.00
