Horizon name           Segment       CDP         X         Y         Z
H064                         2   1167.49   7290.56      0.00   2474.59
H064                         2   1183.35   7389.68      0.00   2461.26
H064                         2   1199.10   7488.12      0.00   2443.55
H064                         2   1214.68   7585.53      0.00   2420.81
H064                         2   1230.21   7682.54      0.00   2396.28
H064                         2   1245.73   7779.56      0.00   2371.80
H064                         2   1265.64   7904.00      0.00   2333.33
H064                         3   1265.64   7904.00      0.00   2333.33
H064                         3   1280.82   7998.86      0.00   2301.37
H064                         3   1296.00   8093.73      0.00   2269.39
H064                         3   1311.18   8188.60      0.00   2237.43
H064                         3   1326.35   8283.46      0.00   2205.42
H064                         3   1341.29   8376.79      0.00   2169.35
H064                         3   1356.21   8470.03      0.00   2132.88
H064                         3   1371.03   8562.72      0.00   2095.09
H064                         3   1386.22   8657.60      0.00   2063.18
H064                         3   1401.22   8751.37      0.00   2028.21
H064                         3   1415.83   8842.68      0.00   1986.98
H064                         3   1428.28   8920.50      0.00   1946.57
H064                         3   1429.99   8931.18      0.00   1940.31
H064                         3   1443.10   9013.11      0.00   1882.43
H064                         3   1445.93   9030.84      0.00   1867.22
H064                         3   1455.11   9088.18      0.00   1815.72
H064                         3   1467.01   9162.56      0.00   1748.24
H064                         3   1477.08   9225.51      0.00   1669.84
H064                         3   1480.65   9247.83      0.00   1648.99
H064                         4   1559.32   9739.48      0.00   1970.95
H064                         4   1571.37   9814.84      0.00   1899.01
H064                         4   1581.50   9878.10      0.00   1820.78
H064                         4   1593.16   9951.00      0.00   1753.14
H064                         4   1594.88   9961.75      0.00   1748.70
H064                         5   1646.72  10285.75      0.00   1961.62
H064                         5   1662.65  10385.32      0.00   1908.33
H064                         5   1675.84  10467.78      0.00   1851.23
H064                         5   1688.71  10548.17      0.00   1791.29
H064                         5   1702.03  10631.41      0.00   1735.26
H064                         5   1715.73  10717.04      0.00   1683.36
H064                         5   1732.84  10824.00      0.00   1633.75
H064                         6   1808.20  11295.03      0.00   2091.83
H064                         6   1823.99  11393.70      0.00   2071.01
H064                         6   1839.69  11491.82      0.00   2051.53
H064                         6   1855.55  11590.95      0.00   2038.38
H064                         6   1871.53  11690.80      0.00   2034.12
H064                         6   1887.53  11790.80      0.00   2034.07
H064                         6   1903.51  11890.71      0.00   2036.79
H064                         6   1919.41  11990.06      0.00   2048.00
H064                         6   1935.29  12089.34      0.00   2059.68
H064                         6   1951.25  12189.09      0.00   2066.56
H064                         6   1967.25  12289.09      0.00   2066.44
H064                         6   1983.25  12389.09      0.00   2066.44
H064                         6   1999.25  12489.09      0.00   2066.39
H064                         6   2015.21  12588.82      0.00   2060.75
H064                         6   2031.02  12687.63      0.00   2045.31
H064                         6   2046.84  12786.48      0.00   2030.50
H064                         6   2062.53  12884.59      0.00   2010.99
H064                         6   2078.08  12981.73      0.00   1987.06
H064                         6   2093.52  13078.23      0.00   1960.63
H064                         6   2108.98  13174.88      0.00   1934.77
H064                         6   2212.15  13819.67      0.00   1793.65
H064                         6   2346.06  14656.60      0.00   1743.28
H064                         6   2460.49  15371.79      0.00   1783.58
H064                         6   2557.88  15980.47      0.00   1844.02
H064                         6   2665.00  16650.01      0.00   1884.31
H064                         6   2721.00  17000.00      0.00   1889.35
H065                         1      1.00      0.00      0.00   2578.60
H065                         1     23.69    141.81      0.00   2579.55
H065                         1     42.18    257.36      0.00   2581.61
H065                         1     86.50    534.35      0.00   2578.22
H065                         1    132.24    820.28      0.00   2578.22
H065                         1    178.71   1110.68      0.00   2579.91
H065                         1    228.03   1418.94      0.00   2579.91
H065                         1    283.79   1767.42      0.00   2579.91
H065                         1    325.25   2026.54      0.00   2581.61
